Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
56,Non-binary,Project Manager,High,47,Depression,Asia,Remote
34,Prefer not to say,Software Engineer,High,36,Anxiety,Europe,Hybrid
47,Non-binary,Data Scientist,High,41,Anxiety,Asia,Remote
27,Female,Marketing,High,52,Anxiety,Oceania,Hybrid
51,Non-binary,Software Engineer,Medium,32,Burnout,Africa,Hybrid
45,Prefer not to say,Sales,Medium,23,Burnout,Europe,Remote
54,Female,HR,Low,50,Depression,Europe,Onsite
33,Female,Software Engineer,Medium,59,Burnout,Africa,Onsite
34,Female,Data Scientist,High,45,Depression,South America,Hybrid
40,Prefer not to say,Designer,Low,36,Depression,Asia,Onsite
54,Female,Data Scientist,High,36,Burnout,South America,Onsite
53,Non-binary,Designer,High,49,Burnout,North America,Remote
56,Male,Designer,Low,60,Depression,Africa,Hybrid
47,Male,HR,Low,32,Anxiety,North America,Remote
39,Non-binary,Data Scientist,High,39,Anxiety,South America,Onsite
22,Female,Sales,Medium,42,Burnout,North America,Remote
42,Male,Designer,High,21,Burnout,North America,Hybrid
55,Prefer not to say,Software Engineer,Medium,36,Depression,Asia,Onsite
32,Prefer not to say,Project Manager,High,38,Burnout,Europe,Hybrid
34,Prefer not to say,Data Scientist,High,42,Anxiety,Europe,Remote
29,Male,Project Manager,Medium,53,Depression,North America,Hybrid
59,Non-binary,Software Engineer,High,56,Depression,Europe,Remote
45,Male,Software Engineer,High,34,Burnout,Europe,Remote
38,Female,Software Engineer,Low,24,Depression,Asia,Hybrid
24,Male,Software Engineer,High,35,Depression,North America,Onsite
29,Male,Designer,Low,44,Depression,South America,Onsite
42,Prefer not to say,Designer,Low,31,Anxiety,Europe,Hybrid
23,Prefer not to say,HR,Low,54,Anxiety,Africa,Remote
31,Non-binary,Marketing,Medium,54,Depression,Oceania,Remote
33,Non-binary,Project Manager,High,33,Burnout,Africa,Remote
25,Non-binary,Marketing,Low,29,Burnout,Asia,Onsite
45,Female,Software Engineer,High,28,Anxiety,North America,Hybrid
24,Non-binary,Designer,Low,32,Anxiety,Africa,Hybrid
36,Male,HR,Low,45,Burnout,North America,Remote
38,Prefer not to say,Sales,High,23,Depression,North America,Hybrid
38,Male,Marketing,High,21,Depression,Africa,Hybrid
50,Non-binary,Project Manager,High,30,Burnout,North America,Onsite
58,Non-binary,Software Engineer,Medium,30,Depression,Africa,Remote
43,Male,Project Manager,High,49,Anxiety,Africa,Onsite
24,Female,Project Manager,High,25,Depression,North America,Onsite
57,Male,Marketing,Medium,41,Burnout,South America,Onsite
34,Female,HR,High,30,Burnout,South America,Hybrid
24,Female,Marketing,Medium,44,Anxiety,Oceania,Remote
24,Female,Project Manager,Low,53,Anxiety,Africa,Hybrid
24,Prefer not to say,Project Manager,Medium,60,Depression,Asia,Remote
57,Non-binary,Sales,High,22,Anxiety,Oceania,Hybrid
39,Non-binary,HR,High,43,Depression,Oceania,Remote
40,Female,Software Engineer,Medium,60,Depression,South America,Onsite
23,Prefer not to say,Data Scientist,Low,27,Burnout,Africa,Hybrid
44,Non-binary,Marketing,Low,59,Anxiety,Oceania,Onsite
46,Male,Marketing,Low,41,Depression,South America,Hybrid
24,Non-binary,Data Scientist,High,40,Burnout,Asia,Hybrid
58,Female,Sales,Medium,39,Anxiety,South America,Remote
33,Male,Data Scientist,Medium,28,Depression,Asia,Hybrid
49,Non-binary,Marketing,High,36,Anxiety,South America,Remote
60,Prefer not to say,Designer,Low,24,Burnout,South America,Hybrid
44,Male,Project Manager,High,35,Depression,Oceania,Onsite
44,Male,Data Scientist,Low,30,Burnout,Europe,Onsite
52,Prefer not to say,Software Engineer,Medium,23,Anxiety,Asia,Onsite
39,Female,Sales,Low,48,Depression,South America,Remote
23,Male,HR,Low,28,Burnout,Oceania,Remote
38,Non-binary,Software Engineer,Low,38,Anxiety,Oceania,Onsite
36,Non-binary,HR,High,28,Burnout,Europe,Onsite
28,Prefer not to say,Data Scientist,High,25,Depression,Europe,Remote
28,Female,HR,Medium,32,Depression,South America,Onsite
38,Male,Sales,Medium,47,Anxiety,Oceania,Onsite
37,Female,Sales,Low,25,Burnout,Europe,Onsite
39,Female,Sales,Medium,41,Anxiety,Europe,Hybrid
39,Prefer not to say,Data Scientist,Medium,33,Anxiety,Europe,Hybrid
25,Female,Data Scientist,High,35,Depression,Europe,Remote
56,Prefer not to say,HR,Low,34,Anxiety,Asia,Remote
34,Female,Project Manager,High,36,Depression,Africa,Onsite
41,Prefer not to say,HR,High,36,Anxiety,Asia,Hybrid
58,Male,Marketing,Low,31,Depression,Africa,Hybrid
43,Male,Project Manager,Medium,28,Depression,Asia,Onsite
55,Female,Sales,Low,54,Anxiety,Europe,Onsite
52,Non-binary,Sales,High,23,Burnout,Africa,Onsite
58,Male,Software Engineer,High,48,Burnout,Europe,Remote
22,Prefer not to say,Designer,High,26,Burnout,Europe,Remote
48,Male,Software Engineer,Low,54,Depression,South America,Hybrid
47,Prefer not to say,Designer,Medium,55,Anxiety,Europe,Hybrid
25,Prefer not to say,Data Scientist,Low,55,Depression,Asia,Hybrid
59,Male,Marketing,High,50,Anxiety,Africa,Onsite
53,Male,Project Manager,Low,41,Anxiety,Europe,Hybrid
49,Female,Project Manager,Medium,41,Anxiety,Oceania,Hybrid
38,Male,Data Scientist,High,27,Depression,Europe,Hybrid
35,Prefer not to say,Designer,Low,59,Anxiety,Europe,Onsite
51,Female,Designer,High,54,Burnout,Asia,Hybrid
50,Prefer not to say,Software Engineer,Low,36,Anxiety,Asia,Hybrid
22,Non-binary,Data Scientist,Low,24,Anxiety,South America,Onsite
49,Non-binary,Software Engineer,Medium,29,Depression,South America,Onsite
29,Non-binary,Data Scientist,High,46,Depression,Asia,Remote
36,Female,Project Manager,High,30,Depression,South America,Remote
32,Non-binary,Sales,Medium,39,Anxiety,Oceania,Hybrid
54,Prefer not to say,Designer,Medium,43,Anxiety,Asia,Remote
59,Male,Designer,Low,27,Anxiety,North America,Onsite
47,Female,Sales,High,33,Burnout,Europe,Hybrid
27,Female,Sales,Medium,34,Depression,Asia,Remote
25,Non-binary,Marketing,Medium,47,Depression,Europe,Remote
29,Female,Designer,High,30,Burnout,South America,Remote
48,Prefer not to say,Marketing,Low,23,Depression,Europe,Remote
52,Prefer not to say,Sales,Low,28,Burnout,Africa,Remote
29,Non-binary,Designer,Low,30,Anxiety,Oceania,Hybrid
44,Prefer not to say,Sales,Medium,59,Depression,Africa,Remote
60,Female,Project Manager,High,33,Depression,Europe,Hybrid
53,Male,HR,Low,45,Depression,Europe,Onsite
27,Male,Sales,Low,22,Depression,Oceania,Hybrid
40,Non-binary,Project Manager,Low,34,Anxiety,Asia,Onsite
26,Prefer not to say,Marketing,High,52,Burnout,Oceania,Remote
34,Male,Project Manager,High,21,Burnout,Africa,Remote
28,Non-binary,HR,Low,51,Depression,Oceania,Hybrid
50,Non-binary,Marketing,Low,47,Anxiety,North America,Hybrid
51,Male,HR,Low,36,Depression,South America,Onsite
57,Non-binary,HR,Medium,31,Anxiety,North America,Hybrid
39,Male,HR,Medium,57,Anxiety,Oceania,Onsite
32,Male,Designer,Medium,22,Depression,Asia,Onsite
44,Male,Data Scientist,Medium,30,Depression,Asia,Remote
31,Prefer not to say,Sales,Low,47,Burnout,North America,Hybrid
33,Female,HR,Medium,36,Burnout,Africa,Onsite
28,Female,Marketing,Medium,37,Anxiety,Africa,Remote
32,Male,Marketing,Low,45,Anxiety,Oceania,Onsite
51,Non-binary,Designer,High,35,Depression,Africa,Remote
29,Male,Marketing,Medium,43,Anxiety,Africa,Remote
47,Prefer not to say,Project Manager,Medium,57,Depression,North America,Remote
47,Male,Software Engineer,Low,28,Depression,Europe,Onsite
38,Female,Data Scientist,High,22,Burnout,Europe,Hybrid
35,Male,Designer,Medium,42,Depression,Oceania,Remote
37,Non-binary,Sales,Medium,58,Anxiety,Asia,Hybrid
29,Male,Marketing,Low,42,Burnout,North America,Hybrid
28,Prefer not to say,Software Engineer,High,29,Depression,South America,Hybrid
51,Male,Sales,High,41,Depression,Europe,Remote
39,Non-binary,HR,Medium,46,Anxiety,Oceania,Onsite
36,Male,Designer,High,37,Depression,Europe,Onsite
37,Male,HR,Medium,54,Burnout,Africa,Remote
45,Non-binary,Sales,Medium,34,Anxiety,North America,Onsite
25,Male,Designer,Medium,55,Anxiety,South America,Hybrid
43,Prefer not to say,Designer,High,22,Anxiety,South America,Hybrid
38,Non-binary,Data Scientist,High,45,Anxiety,Asia,Hybrid
50,Non-binary,Software Engineer,Low,48,Depression,Africa,Remote
46,Female,Marketing,Medium,51,Depression,North America,Remote
24,Male,Sales,High,47,Depression,Oceania,Hybrid
56,Prefer not to say,Sales,Medium,59,Depression,Europe,Remote
44,Non-binary,Data Scientist,Medium,23,Anxiety,Africa,Remote
45,Female,HR,Medium,56,Anxiety,Africa,Hybrid
49,Prefer not to say,Software Engineer,Medium,60,Depression,Oceania,Hybrid
52,Non-binary,Marketing,Low,42,Burnout,Asia,Onsite
38,Male,Marketing,Low,47,Depression,Africa,Hybrid
57,Male,Software Engineer,Low,60,Burnout,Africa,Hybrid
31,Non-binary,Project Manager,High,55,Burnout,Africa,Onsite
32,Female,Marketing,Low,21,Anxiety,North America,Hybrid
40,Female,Marketing,Low,29,Depression,Africa,Onsite
50,Prefer not to say,Software Engineer,Medium,23,Anxiety,North America,Onsite
49,Female,Software Engineer,Medium,25,Depression,South America,Remote
27,Female,HR,Medium,30,Depression,Africa,Hybrid
31,Non-binary,Project Manager,High,22,Depression,Oceania,Hybrid
24,Male,Data Scientist,Low,43,Depression,Oceania,Hybrid
49,Female,HR,Medium,42,Burnout,North America,Hybrid
53,Prefer not to say,Sales,High,49,Anxiety,Oceania,Hybrid
60,Male,Designer,High,37,Burnout,Europe,Onsite
30,Female,Data Scientist,Low,21,Burnout,Africa,Remote
47,Female,HR,Low,33,Anxiety,Europe,Hybrid
45,Male,HR,High,30,Depression,Asia,Hybrid
39,Female,Marketing,Medium,20,Depression,Oceania,Remote
55,Non-binary,Software Engineer,Low,38,Anxiety,Oceania,Remote
59,Male,Software Engineer,Medium,53,Burnout,North America,Remote
40,Male,Marketing,High,29,Burnout,South America,Remote
57,Female,Software Engineer,Medium,24,Burnout,Asia,Onsite
53,Male,Data Scientist,Low,57,Burnout,Asia,Remote
42,Prefer not to say,Designer,High,55,Anxiety,Oceania,Hybrid
33,Male,Data Scientist,Low,33,Depression,South America,Onsite
33,Male,Designer,Low,37,Burnout,North America,Onsite
51,Male,HR,Low,39,Depression,Oceania,Remote
27,Male,Data Scientist,Medium,47,Burnout,South America,Hybrid
38,Female,Data Scientist,Low,38,Depression,Asia,Hybrid
24,Male,Software Engineer,High,39,Anxiety,Europe,Hybrid
53,Female,Data Scientist,High,22,Burnout,Asia,Remote
49,Male,Sales,High,23,Anxiety,Europe,Onsite
25,Male,HR,Medium,47,Burnout,South America,Hybrid
27,Prefer not to say,Marketing,Low,33,Burnout,Africa,Remote
40,Male,Designer,Low,57,Depression,South America,Remote
34,Female,Software Engineer,Low,22,Depression,Africa,Hybrid
31,Female,Software Engineer,Low,31,Burnout,Oceania,Onsite
46,Non-binary,Data Scientist,Low,48,Depression,Oceania,Onsite
36,Male,Marketing,High,56,Burnout,Africa,Onsite
51,Female,HR,Medium,28,Burnout,Asia,Remote
45,Female,Sales,Low,57,Anxiety,Oceania,Hybrid
52,Prefer not to say,Data Scientist,Medium,26,Anxiety,Europe,Remote
49,Non-binary,Project Manager,Medium,50,Burnout,Africa,Remote
59,Female,Sales,High,53,Anxiety,North America,Onsite
29,Non-binary,Project Manager,Medium,45,Burnout,Asia,Hybrid
24,Prefer not to say,Designer,Low,34,Depression,Europe,Remote
32,Prefer not to say,Designer,High,23,Anxiety,South America,Hybrid
29,Male,Designer,Medium,28,Anxiety,South America,Hybrid
40,Female,Data Scientist,Medium,21,Anxiety,Asia,Onsite
34,Non-binary,Designer,Low,46,Depression,North America,Hybrid
51,Female,Data Scientist,High,20,Burnout,Europe,Hybrid
32,Female,Sales,Medium,48,Burnout,Africa,Remote
24,Prefer not to say,Marketing,Medium,22,Burnout,Africa,Onsite
22,Male,Project Manager,High,43,Burnout,Europe,Onsite
22,Non-binary,Designer,High,25,Burnout,Oceania,Onsite
50,Non-binary,Data Scientist,High,50,Burnout,Oceania,Hybrid
27,Male,Project Manager,Low,43,Anxiety,South America,Hybrid
45,Female,Sales,Medium,56,Anxiety,Europe,Hybrid
56,Female,Data Scientist,Low,41,Anxiety,North America,Remote
58,Prefer not to say,Designer,Medium,22,Burnout,Asia,Onsite
45,Female,Data Scientist,Medium,25,Anxiety,Oceania,Remote
52,Prefer not to say,Marketing,Low,28,Burnout,Asia,Remote
26,Female,Project Manager,Low,55,Depression,South America,Onsite
57,Male,Project Manager,Medium,34,Burnout,Asia,Hybrid
52,Female,HR,High,30,Depression,Africa,Remote
40,Prefer not to say,Sales,High,57,Anxiety,Europe,Onsite
59,Female,Project Manager,High,34,Depression,Oceania,Remote
29,Male,Marketing,Medium,23,Anxiety,Europe,Hybrid
52,Female,Marketing,Medium,57,Depression,Asia,Onsite
34,Female,Marketing,Medium,60,Anxiety,North America,Onsite
34,Non-binary,Designer,Medium,59,Depression,South America,Hybrid
50,Prefer not to say,Software Engineer,Low,40,Burnout,Europe,Onsite
38,Prefer not to say,Software Engineer,High,24,Depression,North America,Hybrid
59,Prefer not to say,Project Manager,Medium,38,Depression,Asia,Hybrid
51,Female,Sales,High,35,Anxiety,South America,Onsite
39,Female,Software Engineer,High,32,Burnout,Africa,Onsite
38,Non-binary,Sales,Medium,28,Depression,Africa,Onsite
31,Prefer not to say,Designer,Medium,36,Anxiety,Europe,Onsite
39,Prefer not to say,Sales,Low,42,Burnout,Asia,Onsite
25,Female,Sales,Low,20,Anxiety,Asia,Remote
58,Non-binary,Designer,High,40,Depression,North America,Hybrid
47,Male,Software Engineer,Low,45,Burnout,Europe,Hybrid
47,Non-binary,Software Engineer,High,55,Anxiety,Europe,Hybrid
55,Non-binary,Marketing,High,49,Depression,Africa,Onsite
35,Male,Designer,High,43,Anxiety,Africa,Remote
56,Prefer not to say,Software Engineer,High,59,Depression,North America,Hybrid
60,Female,HR,Medium,30,Burnout,North America,Remote
39,Female,HR,Low,58,Anxiety,Oceania,Hybrid
24,Female,HR,Medium,33,Depression,Asia,Remote
40,Prefer not to say,Software Engineer,Low,43,Burnout,Europe,Hybrid
31,Male,Software Engineer,High,33,Anxiety,North America,Remote
46,Female,Software Engineer,High,22,Anxiety,Oceania,Remote
50,Female,Data Scientist,High,48,Burnout,Asia,Remote
42,Male,Project Manager,High,30,Anxiety,North America,Onsite
47,Male,Designer,Low,24,Burnout,Europe,Remote
49,Prefer not to say,Marketing,Low,52,Burnout,North America,Remote
22,Female,Software Engineer,Low,53,Anxiety,Oceania,Remote
33,Male,Sales,Low,56,Anxiety,Asia,Onsite
39,Male,Software Engineer,Low,55,Anxiety,Asia,Remote
22,Non-binary,Sales,Medium,33,Anxiety,Europe,Onsite
38,Prefer not to say,Software Engineer,High,49,Depression,South America,Remote
33,Prefer not to say,Marketing,Medium,58,Burnout,Europe,Hybrid
56,Female,Project Manager,High,28,Anxiety,Oceania,Onsite
30,Non-binary,Sales,High,33,Burnout,South America,Hybrid
42,Prefer not to say,Project Manager,High,52,Depression,North America,Onsite
24,Male,Data Scientist,Medium,35,Depression,Africa,Onsite
32,Non-binary,Sales,Low,46,Depression,Asia,Onsite
25,Non-binary,HR,Low,50,Burnout,South America,Onsite
24,Male,Data Scientist,Low,22,Depression,North America,Onsite
60,Female,Software Engineer,Medium,21,Burnout,Asia,Onsite
25,Male,Software Engineer,High,60,Depression,South America,Hybrid
42,Prefer not to say,Designer,Low,25,Anxiety,Oceania,Hybrid
31,Non-binary,Marketing,Medium,54,Anxiety,Oceania,Remote
22,Female,Data Scientist,Medium,38,Anxiety,North America,Remote
57,Non-binary,HR,Medium,27,Depression,North America,Remote
44,Female,HR,Medium,27,Burnout,Europe,Onsite
45,Male,Sales,Low,36,Burnout,Asia,Onsite
23,Female,Software Engineer,Medium,44,Anxiety,Oceania,Remote
53,Female,Sales,High,39,Burnout,Asia,Remote
25,Non-binary,Designer,Medium,28,Depression,North America,Hybrid
25,Male,HR,Low,56,Anxiety,South America,Remote
36,Prefer not to say,HR,High,25,Depression,Africa,Remote
45,Prefer not to say,Data Scientist,Medium,32,Depression,North America,Hybrid
55,Female,Software Engineer,High,22,Burnout,Oceania,Remote
39,Prefer not to say,Data Scientist,Medium,24,Depression,Oceania,Hybrid
60,Prefer not to say,Designer,Medium,56,Anxiety,Oceania,Remote
25,Non-binary,HR,Low,20,Depression,Africa,Hybrid
56,Male,HR,High,26,Anxiety,Asia,Remote
33,Prefer not to say,Data Scientist,Medium,38,Anxiety,Oceania,Onsite
52,Non-binary,HR,High,25,Burnout,Africa,Onsite
53,Non-binary,Sales,High,22,Anxiety,South America,Hybrid
23,Non-binary,HR,High,59,Burnout,Oceania,Remote
36,Non-binary,HR,Low,50,Depression,North America,Remote
47,Male,Project Manager,High,50,Anxiety,North America,Onsite
29,Non-binary,Project Manager,Medium,32,Burnout,Africa,Remote
49,Prefer not to say,Designer,High,57,Anxiety,South America,Onsite
50,Prefer not to say,Data Scientist,High,59,Burnout,South America,Onsite
23,Male,Marketing,Medium,40,Anxiety,Asia,Hybrid
33,Male,Software Engineer,Medium,26,Depression,Oceania,Hybrid
30,Male,HR,Low,34,Burnout,Europe,Remote
38,Prefer not to say,Marketing,High,49,Depression,North America,Remote
56,Male,Software Engineer,Low,56,Depression,Africa,Remote
24,Prefer not to say,Project Manager,Low,27,Burnout,Asia,Hybrid
30,Female,Software Engineer,Low,29,Anxiety,Oceania,Hybrid
37,Female,Data Scientist,Low,31,Burnout,Europe,Onsite
36,Female,Data Scientist,High,25,Anxiety,Africa,Onsite
60,Female,Designer,Low,47,Burnout,North America,Onsite
55,Prefer not to say,Marketing,Low,31,Anxiety,South America,Onsite
58,Non-binary,HR,Low,53,Depression,Europe,Hybrid
49,Prefer not to say,Marketing,Medium,31,Burnout,Oceania,Hybrid
30,Male,Sales,Medium,31,Burnout,Europe,Onsite
30,Non-binary,Sales,Low,48,Anxiety,Oceania,Remote
59,Female,Designer,Low,42,Depression,North America,Onsite
57,Male,HR,High,51,Burnout,Asia,Hybrid
52,Non-binary,Marketing,High,32,Burnout,Europe,Onsite
47,Prefer not to say,Designer,Low,53,Burnout,South America,Hybrid
55,Male,Sales,Medium,35,Burnout,Africa,Hybrid
55,Female,HR,Medium,55,Burnout,South America,Hybrid
23,Prefer not to say,Software Engineer,High,58,Depression,North America,Remote
46,Male,Software Engineer,Low,29,Burnout,Asia,Remote
29,Non-binary,Sales,Low,24,Anxiety,Africa,Remote
42,Male,HR,Low,27,Anxiety,Europe,Onsite
37,Prefer not to say,Marketing,High,32,Burnout,North America,Hybrid
38,Male,Sales,High,25,Anxiety,South America,Hybrid
53,Male,Designer,Medium,38,Depression,Africa,Remote
46,Male,Software Engineer,Medium,50,Depression,Asia,Onsite
59,Female,Software Engineer,Medium,21,Anxiety,South America,Onsite
55,Non-binary,Software Engineer,Medium,28,Depression,Asia,Onsite
52,Prefer not to say,Project Manager,High,57,Depression,Europe,Remote
30,Prefer not to say,Marketing,Medium,30,Burnout,Asia,Onsite
44,Non-binary,Data Scientist,Medium,43,Burnout,South America,Onsite
58,Prefer not to say,Project Manager,High,48,Depression,South America,Remote
26,Male,Data Scientist,Low,55,Depression,Europe,Onsite
49,Prefer not to say,HR,Low,38,Depression,South America,Remote
41,Male,Sales,High,55,Burnout,Asia,Remote
29,Prefer not to say,Data Scientist,Medium,44,Burnout,Oceania,Onsite
23,Prefer not to say,Data Scientist,Medium,28,Depression,Africa,Hybrid
30,Non-binary,Data Scientist,High,27,Burnout,Oceania,Onsite
34,Female,HR,High,55,Anxiety,Asia,Remote
59,Prefer not to say,Data Scientist,Low,37,Depression,Europe,Hybrid
27,Male,Software Engineer,Low,41,Anxiety,Europe,Remote
26,Male,Data Scientist,Medium,55,Anxiety,North America,Hybrid
50,Female,Designer,Medium,36,Burnout,South America,Hybrid
54,Male,Designer,Low,38,Anxiety,Europe,Remote
25,Female,Data Scientist,Medium,46,Burnout,North America,Onsite
