Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
29,Non-binary,HR,Medium,58,Anxiety,North America,Hybrid
45,Prefer not to say,Data Scientist,High,22,Depression,North America,Onsite
40,Male,Project Manager,Medium,59,Anxiety,Oceania,Hybrid
42,Non-binary,Marketing,Low,22,Burnout,Africa,Hybrid
40,Prefer not to say,Marketing,High,43,,Africa,Onsite
46,Female,Sales,High,57,Burnout,Africa,Onsite
26,Prefer not to say,Project Manager,Low,56,Anxiety,North America,Hybrid
33,Female,Sales,Medium,45,,Oceania,Remote
38,Male,Marketing,High,40,,North America,Remote
57,Prefer not to say,HR,Low,56,Depression,South America,Remote
37,Male,Software Engineer,Medium,45,Burnout,Asia,Onsite
37,Female,Sales,Low,35,,Oceania,Hybrid
24,Prefer not to say,Marketing,High,47,,Asia,Onsite
39,Prefer not to say,HR,High,59,Burnout,Asia,Onsite
23,Female,Project Manager,Low,27,Depression,South America,Hybrid
55,Prefer not to say,Designer,High,22,Burnout,Europe,Remote
53,Non-binary,Data Scientist,Medium,23,Anxiety,Africa,Remote
37,Male,Project Manager,Medium,60,Anxiety,North America,Remote
29,Non-binary,HR,High,40,,North America,Remote
51,Prefer not to say,Software Engineer,Medium,60,Anxiety,Asia,Hybrid
38,Prefer not to say,HR,Low,41,Anxiety,South America,Hybrid
22,Male,Designer,High,41,,Europe,Onsite
51,Prefer not to say,Project Manager,Low,26,Depression,South America,Onsite
32,Male,HR,High,50,Depression,Oceania,Hybrid
24,Male,Designer,High,26,Burnout,Africa,Hybrid
39,Prefer not to say,HR,Low,29,Burnout,Africa,Hybrid
34,Non-binary,Designer,Medium,28,Depression,Europe,Onsite
47,Male,Sales,High,22,,South America,Remote
44,Female,Data Scientist,Low,52,,North America,Remote
35,Non-binary,HR,High,51,Burnout,Asia,Remote
41,Female,Project Manager,High,24,Depression,Asia,Hybrid
34,Non-binary,Project Manager,Low,41,Depression,Africa,Onsite
57,Male,Software Engineer,Medium,37,Burnout,North America,Onsite
31,Prefer not to say,Designer,Medium,53,Burnout,Africa,Onsite
41,Prefer not to say,Designer,Medium,29,Anxiety,South America,Onsite
37,Male,HR,High,49,Burnout,North America,Hybrid
38,Prefer not to say,Data Scientist,Low,54,Anxiety,Asia,Remote
53,Prefer not to say,Project Manager,Low,21,Depression,Africa,Remote
50,Male,Sales,High,20,Anxiety,Europe,Onsite
30,Male,Data Scientist,Medium,25,Anxiety,North America,Onsite
50,Non-binary,Marketing,Low,24,Anxiety,North America,Hybrid
55,Male,Software Engineer,Low,51,Depression,Oceania,Remote
35,Male,Marketing,Low,59,Depression,South America,Hybrid
53,Prefer not to say,HR,Medium,21,,South America,Onsite
49,Prefer not to say,Designer,Low,34,Depression,North America,Hybrid
34,Male,Project Manager,Medium,46,Depression,Africa,Onsite
44,Non-binary,Software Engineer,Medium,32,Anxiety,Europe,Remote
58,Prefer not to say,HR,Medium,25,Burnout,North America,Hybrid
28,Prefer not to say,Data Scientist,High,51,Anxiety,Asia,Remote
46,Female,HR,High,31,,South America,Onsite
50,Female,Sales,High,41,Anxiety,Africa,Hybrid
39,Male,Designer,Low,54,,North America,Onsite
37,Non-binary,Project Manager,High,53,Burnout,Europe,Remote
60,Male,Software Engineer,Low,60,Anxiety,Africa,Hybrid
58,Male,Software Engineer,Low,47,Burnout,Oceania,Remote
47,Non-binary,Designer,Medium,55,,South America,Hybrid
49,Female,Data Scientist,Low,37,Burnout,Asia,Remote
58,Male,Marketing,High,42,Anxiety,South America,Hybrid
47,Female,HR,Low,40,Anxiety,Oceania,Onsite
30,Non-binary,Marketing,Low,21,Depression,Africa,Onsite
25,Female,Software Engineer,Low,38,Burnout,Asia,Onsite
35,Prefer not to say,HR,High,20,Burnout,Africa,Remote
53,Non-binary,Data Scientist,High,44,Depression,South America,Onsite
32,Female,Software Engineer,Medium,24,Depression,South America,Hybrid
37,Male,Designer,Medium,48,Depression,Africa,Remote
40,Prefer not to say,HR,Low,60,Depression,North America,Hybrid
40,Male,Software Engineer,Low,26,Anxiety,Europe,Hybrid
58,Female,Project Manager,High,24,Burnout,South America,Hybrid
47,Male,Designer,Low,41,Depression,Oceania,Hybrid
57,Male,HR,Medium,27,Burnout,Oceania,Onsite
38,Non-binary,Designer,Low,38,Burnout,Africa,Onsite
39,Female,Project Manager,Low,41,Burnout,Europe,Hybrid
37,Female,Designer,High,20,Depression,South America,Remote
41,Female,Software Engineer,Medium,22,Burnout,South America,Onsite
34,Female,Designer,Medium,22,,North America,Hybrid
28,Prefer not to say,Data Scientist,Medium,24,Anxiety,South America,Remote
30,Prefer not to say,Data Scientist,Low,50,Burnout,South America,Hybrid
37,Prefer not to say,HR,Low,25,Burnout,South America,Hybrid
46,Non-binary,Sales,High,35,Burnout,Europe,Onsite
38,Male,Project Manager,High,40,Depression,Africa,Remote
58,Male,Marketing,High,50,,South America,Onsite
37,Non-binary,Data Scientist,High,51,,Asia,Onsite
44,Non-binary,Data Scientist,Low,52,Depression,Oceania,Hybrid
45,Male,Sales,Medium,42,Burnout,Africa,Onsite
41,Non-binary,Software Engineer,High,23,Depression,Asia,Onsite
45,Male,Project Manager,Medium,26,Burnout,Oceania,Onsite
43,Female,Designer,High,44,,Asia,Hybrid
37,Prefer not to say,Sales,High,44,Depression,Europe,Onsite
35,Non-binary,Project Manager,Low,56,,South America,Onsite
37,Non-binary,Sales,Low,21,Depression,Europe,Hybrid
52,Non-binary,Software Engineer,Low,29,Burnout,Oceania,Hybrid
47,Male,Software Engineer,High,23,Depression,Asia,Onsite
44,Prefer not to say,Software Engineer,Medium,34,Depression,Africa,Remote
43,Female,Sales,High,55,,Asia,Onsite
41,Female,Sales,Medium,51,Depression,Asia,Onsite
60,Prefer not to say,Software Engineer,High,53,Depression,Africa,Hybrid
51,Prefer not to say,Sales,Medium,53,Burnout,Asia,Remote
35,Female,Software Engineer,Medium,44,,Oceania,Hybrid
53,Non-binary,Marketing,Medium,33,Anxiety,Africa,Hybrid
50,Prefer not to say,Software Engineer,Medium,34,Anxiety,Asia,Remote
23,Female,Sales,Low,38,,North America,Onsite
36,Female,Project Manager,Low,29,Depression,Europe,Onsite
57,Prefer not to say,Project Manager,High,38,Burnout,Europe,Remote
57,Female,Designer,High,41,,Asia,Onsite
31,Prefer not to say,Sales,High,33,Depression,Oceania,Remote
43,Non-binary,Sales,Low,44,Anxiety,Europe,Onsite
41,Non-binary,Project Manager,Low,38,Burnout,Oceania,Remote
24,Male,Data Scientist,Medium,43,,Asia,Onsite
50,Female,HR,Low,41,Depression,Asia,Remote
46,Male,Software Engineer,Low,50,,Africa,Remote
56,Non-binary,Project Manager,High,47,Depression,Asia,Remote
34,Prefer not to say,Software Engineer,High,36,Anxiety,Europe,Hybrid
47,Non-binary,Data Scientist,High,41,Anxiety,Asia,Remote
27,Female,Marketing,High,52,Anxiety,Oceania,Hybrid
51,Non-binary,Software Engineer,Medium,32,Burnout,Africa,Hybrid
27,Prefer not to say,Software Engineer,High,40,,North America,Remote
45,Prefer not to say,Sales,Medium,23,Burnout,Europe,Remote
54,Female,HR,Low,50,Depression,Europe,Onsite
45,Male,Software Engineer,High,30,,South America,Remote
38,Female,Project Manager,Low,25,,Asia,Hybrid
33,Female,Software Engineer,Medium,59,Burnout,Africa,Onsite
34,Female,Data Scientist,High,45,Depression,South America,Hybrid
40,Prefer not to say,Designer,Low,36,Depression,Asia,Onsite
54,Female,Data Scientist,High,36,Burnout,South America,Onsite
53,Non-binary,Designer,High,49,Burnout,North America,Remote
56,Male,Designer,Low,60,Depression,Africa,Hybrid
47,Male,HR,Low,32,Anxiety,North America,Remote
39,Non-binary,Data Scientist,High,39,Anxiety,South America,Onsite
31,Female,HR,Low,35,,Africa,Hybrid
22,Female,Sales,Medium,42,Burnout,North America,Remote
42,Male,Designer,High,21,Burnout,North America,Hybrid
55,Prefer not to say,Software Engineer,Medium,36,Depression,Asia,Onsite
32,Prefer not to say,Project Manager,High,38,Burnout,Europe,Hybrid
34,Prefer not to say,Data Scientist,High,42,Anxiety,Europe,Remote
29,Male,Project Manager,Medium,53,Depression,North America,Hybrid
59,Non-binary,Software Engineer,High,56,Depression,Europe,Remote
48,Prefer not to say,Project Manager,High,28,,Africa,Hybrid
45,Male,Software Engineer,High,34,Burnout,Europe,Remote
38,Female,Software Engineer,Low,24,Depression,Asia,Hybrid
55,Non-binary,Sales,Medium,54,,Africa,Hybrid
24,Male,Software Engineer,High,35,Depression,North America,Onsite
29,Male,Designer,Low,44,Depression,South America,Onsite
42,Prefer not to say,Designer,Low,31,Anxiety,Europe,Hybrid
23,Prefer not to say,HR,Low,54,Anxiety,Africa,Remote
48,Male,HR,Low,25,,North America,Onsite
31,Non-binary,Marketing,Medium,54,Depression,Oceania,Remote
33,Non-binary,Project Manager,High,33,Burnout,Africa,Remote
53,Prefer not to say,HR,High,42,,Oceania,Onsite
52,Male,Project Manager,Low,28,,Asia,Hybrid
26,Non-binary,Designer,Medium,46,,North America,Onsite
25,Non-binary,Marketing,Low,29,Burnout,Asia,Onsite
59,Prefer not to say,Sales,Medium,59,,South America,Hybrid
45,Female,Software Engineer,High,28,Anxiety,North America,Hybrid
24,Non-binary,Designer,Low,32,Anxiety,Africa,Hybrid
26,Non-binary,Sales,Low,56,,Asia,Hybrid
36,Male,HR,Low,45,Burnout,North America,Remote
38,Prefer not to say,Sales,High,23,Depression,North America,Hybrid
38,Male,Marketing,High,21,Depression,Africa,Hybrid
50,Non-binary,Project Manager,High,30,Burnout,North America,Onsite
58,Non-binary,Software Engineer,Medium,30,Depression,Africa,Remote
43,Male,Project Manager,High,49,Anxiety,Africa,Onsite
55,Female,Marketing,Medium,32,,Africa,Onsite
24,Female,Project Manager,High,25,Depression,North America,Onsite
57,Male,Marketing,Medium,41,Burnout,South America,Onsite
36,Prefer not to say,Software Engineer,Low,28,,North America,Hybrid
34,Female,HR,High,30,Burnout,South America,Hybrid
24,Female,Marketing,Medium,44,Anxiety,Oceania,Remote
24,Female,Project Manager,Low,53,Anxiety,Africa,Hybrid
24,Prefer not to say,Project Manager,Medium,60,Depression,Asia,Remote
57,Non-binary,Sales,High,22,Anxiety,Oceania,Hybrid
39,Non-binary,HR,High,43,Depression,Oceania,Remote
40,Female,Software Engineer,Medium,60,Depression,South America,Onsite
37,Male,HR,High,36,,South America,Remote
23,Prefer not to say,Data Scientist,Low,27,Burnout,Africa,Hybrid
44,Non-binary,Marketing,Low,59,Anxiety,Oceania,Onsite
46,Male,Marketing,Low,41,Depression,South America,Hybrid
32,Male,Marketing,Medium,26,,Oceania,Hybrid
40,Prefer not to say,HR,Medium,55,,Europe,Hybrid
24,Non-binary,Data Scientist,High,40,Burnout,Asia,Hybrid
58,Female,Sales,Medium,39,Anxiety,South America,Remote
33,Male,Data Scientist,Medium,28,Depression,Asia,Hybrid
49,Non-binary,Marketing,High,36,Anxiety,South America,Remote
60,Prefer not to say,Designer,Low,24,Burnout,South America,Hybrid
44,Male,Project Manager,High,35,Depression,Oceania,Onsite
44,Male,Data Scientist,Low,30,Burnout,Europe,Onsite
52,Prefer not to say,Software Engineer,Medium,23,Anxiety,Asia,Onsite
39,Female,Sales,Low,48,Depression,South America,Remote
23,Male,HR,Low,28,Burnout,Oceania,Remote
38,Non-binary,Software Engineer,Low,38,Anxiety,Oceania,Onsite
44,Female,HR,High,42,,Asia,Hybrid
36,Non-binary,HR,High,28,Burnout,Europe,Onsite
28,Prefer not to say,Data Scientist,High,25,Depression,Europe,Remote
28,Female,HR,Medium,32,Depression,South America,Onsite
38,Male,Sales,Medium,47,Anxiety,Oceania,Onsite
41,Non-binary,Software Engineer,Medium,42,,Asia,Remote
25,Non-binary,Data Scientist,Low,27,,Europe,Hybrid
37,Female,Sales,Low,25,Burnout,Europe,Onsite
39,Female,Sales,Medium,41,Anxiety,Europe,Hybrid
39,Prefer not to say,Data Scientist,Medium,33,Anxiety,Europe,Hybrid
25,Female,Data Scientist,High,35,Depression,Europe,Remote
56,Prefer not to say,HR,Low,34,Anxiety,Asia,Remote
50,Non-binary,Sales,High,49,,Asia,Remote
34,Female,Project Manager,High,36,Depression,Africa,Onsite
34,Non-binary,Project Manager,Low,53,,Asia,Remote
41,Prefer not to say,HR,High,36,Anxiety,Asia,Hybrid
49,Non-binary,Marketing,Medium,20,,Asia,Hybrid
58,Male,Marketing,Low,31,Depression,Africa,Hybrid
51,Non-binary,HR,Low,34,,Asia,Remote
43,Prefer not to say,Marketing,Medium,20,,North America,Remote
43,Male,Project Manager,Medium,28,Depression,Asia,Onsite
55,Female,Sales,Low,54,Anxiety,Europe,Onsite
35,Female,Project Manager,Low,25,,Africa,Hybrid
52,Non-binary,Sales,High,23,Burnout,Africa,Onsite
58,Male,Software Engineer,High,48,Burnout,Europe,Remote
22,Prefer not to say,Designer,High,26,Burnout,Europe,Remote
48,Male,Software Engineer,Low,54,Depression,South America,Hybrid
47,Prefer not to say,Designer,Medium,55,Anxiety,Europe,Hybrid
47,Prefer not to say,Sales,Medium,54,,South America,Hybrid
25,Prefer not to say,Data Scientist,Low,55,Depression,Asia,Hybrid
41,Male,Sales,High,38,,Europe,Onsite
59,Male,Marketing,High,50,Anxiety,Africa,Onsite
53,Male,Project Manager,Low,41,Anxiety,Europe,Hybrid
49,Female,Project Manager,Medium,41,Anxiety,Oceania,Hybrid
38,Male,Data Scientist,High,27,Depression,Europe,Hybrid
35,Prefer not to say,Designer,Low,59,Anxiety,Europe,Onsite
51,Female,Designer,High,54,Burnout,Asia,Hybrid
50,Prefer not to say,Software Engineer,Low,36,Anxiety,Asia,Hybrid
22,Non-binary,Data Scientist,Low,24,Anxiety,South America,Onsite
49,Non-binary,Software Engineer,Medium,29,Depression,South America,Onsite
29,Non-binary,Data Scientist,High,46,Depression,Asia,Remote
37,Male,HR,Medium,45,,North America,Hybrid
36,Female,Project Manager,High,30,Depression,South America,Remote
32,Non-binary,Sales,Medium,39,Anxiety,Oceania,Hybrid
54,Prefer not to say,Designer,Medium,43,Anxiety,Asia,Remote
45,Non-binary,Marketing,High,35,,North America,Remote
59,Male,Designer,Low,27,Anxiety,North America,Onsite
47,Female,Sales,High,33,Burnout,Europe,Hybrid
27,Female,Sales,Medium,34,Depression,Asia,Remote
25,Non-binary,Marketing,Medium,47,Depression,Europe,Remote
29,Female,Designer,High,30,Burnout,South America,Remote
48,Prefer not to say,Marketing,Low,23,Depression,Europe,Remote
39,Non-binary,Software Engineer,High,52,,Asia,Onsite
46,Female,Marketing,High,27,,Africa,Hybrid
52,Prefer not to say,Sales,Low,28,Burnout,Africa,Remote
29,Non-binary,Designer,Low,30,Anxiety,Oceania,Hybrid
44,Prefer not to say,HR,Low,21,,Oceania,Hybrid
44,Prefer not to say,Sales,Medium,59,Depression,Africa,Remote
42,Male,Designer,Low,24,,Europe,Remote
60,Female,Project Manager,High,33,Depression,Europe,Hybrid
29,Female,Software Engineer,Medium,41,,North America,Hybrid
53,Male,HR,Low,45,Depression,Europe,Onsite
27,Male,Sales,Low,22,Depression,Oceania,Hybrid
40,Non-binary,Project Manager,Low,34,Anxiety,Asia,Onsite
26,Prefer not to say,Marketing,High,52,Burnout,Oceania,Remote
34,Male,Project Manager,High,21,Burnout,Africa,Remote
28,Non-binary,HR,Low,51,Depression,Oceania,Hybrid
50,Non-binary,Marketing,Low,47,Anxiety,North America,Hybrid
51,Male,HR,Low,36,Depression,South America,Onsite
57,Non-binary,HR,Medium,31,Anxiety,North America,Hybrid
32,Prefer not to say,Marketing,Medium,27,,Europe,Remote
50,Female,Software Engineer,Low,42,,Europe,Remote
39,Male,HR,Medium,57,Anxiety,Oceania,Onsite
32,Male,Designer,Medium,22,Depression,Asia,Onsite
44,Male,Data Scientist,Medium,30,Depression,Asia,Remote
31,Prefer not to say,Sales,Low,47,Burnout,North America,Hybrid
33,Female,HR,Medium,36,Burnout,Africa,Onsite
28,Female,Marketing,Medium,37,Anxiety,Africa,Remote
32,Male,Marketing,Low,45,Anxiety,Oceania,Onsite
51,Non-binary,Designer,High,35,Depression,Africa,Remote
29,Male,Marketing,Medium,43,Anxiety,Africa,Remote
47,Prefer not to say,Project Manager,Medium,57,Depression,North America,Remote
47,Male,Software Engineer,Low,28,Depression,Europe,Onsite
42,Male,Sales,Medium,23,,North America,Remote
38,Female,Data Scientist,High,22,Burnout,Europe,Hybrid
35,Male,Designer,Medium,42,Depression,Oceania,Remote
37,Non-binary,Sales,Medium,58,Anxiety,Asia,Hybrid
29,Male,Marketing,Low,42,Burnout,North America,Hybrid
28,Prefer not to say,Software Engineer,High,29,Depression,South America,Hybrid
51,Male,Sales,High,41,Depression,Europe,Remote
60,Female,Marketing,High,29,,Oceania,Remote
39,Non-binary,HR,Medium,46,Anxiety,Oceania,Onsite
36,Male,Designer,High,37,Depression,Europe,Onsite
39,Female,Project Manager,Low,31,,North America,Onsite
37,Male,HR,Medium,54,Burnout,Africa,Remote
45,Non-binary,Sales,Medium,34,Anxiety,North America,Onsite
25,Male,Designer,Medium,55,Anxiety,South America,Hybrid
43,Prefer not to say,Designer,High,22,Anxiety,South America,Hybrid
38,Non-binary,Data Scientist,High,45,Anxiety,Asia,Hybrid
26,Male,Marketing,High,41,,Asia,Remote
50,Non-binary,Software Engineer,Low,48,Depression,Africa,Remote
46,Female,Marketing,Medium,51,Depression,North America,Remote
24,Male,Sales,High,47,Depression,Oceania,Hybrid
56,Prefer not to say,Sales,Medium,59,Depression,Europe,Remote
44,Non-binary,Data Scientist,Medium,23,Anxiety,Africa,Remote
45,Female,HR,Medium,56,Anxiety,Africa,Hybrid
49,Prefer not to say,Software Engineer,Medium,60,Depression,Oceania,Hybrid
52,Non-binary,Marketing,Low,42,Burnout,Asia,Onsite
48,Prefer not to say,Software Engineer,High,45,,Asia,Onsite
38,Male,Marketing,Low,47,Depression,Africa,Hybrid
57,Male,Software Engineer,Low,60,Burnout,Africa,Hybrid
31,Non-binary,Project Manager,High,55,Burnout,Africa,Onsite
32,Female,Marketing,Low,21,Anxiety,North America,Hybrid
40,Female,Marketing,Low,29,Depression,Africa,Onsite
56,Female,Sales,Low,45,,North America,Remote
50,Prefer not to say,Software Engineer,Medium,23,Anxiety,North America,Onsite
52,Male,Sales,Low,26,,Asia,Hybrid
49,Female,Software Engineer,Medium,25,Depression,South America,Remote
27,Female,HR,Medium,30,Depression,Africa,Hybrid
31,Non-binary,Project Manager,High,22,Depression,Oceania,Hybrid
47,Non-binary,Sales,High,46,,Europe,Hybrid
24,Male,Data Scientist,Low,43,Depression,Oceania,Hybrid
49,Female,HR,Medium,42,Burnout,North America,Hybrid
45,Female,Marketing,Low,49,,South America,Remote
53,Prefer not to say,Sales,High,49,Anxiety,Oceania,Hybrid
60,Male,Designer,High,37,Burnout,Europe,Onsite
30,Female,Data Scientist,Low,21,Burnout,Africa,Remote
47,Female,HR,Low,33,Anxiety,Europe,Hybrid
45,Male,HR,High,30,Depression,Asia,Hybrid
39,Female,Marketing,Medium,20,Depression,Oceania,Remote
49,Male,Marketing,Low,50,,Asia,Remote
55,Non-binary,Software Engineer,Low,38,Anxiety,Oceania,Remote
59,Male,Software Engineer,Medium,53,Burnout,North America,Remote
55,Non-binary,HR,Low,54,,South America,Remote
40,Male,Marketing,High,29,Burnout,South America,Remote
57,Female,Software Engineer,Medium,24,Burnout,Asia,Onsite
23,Prefer not to say,Marketing,High,59,,Europe,Remote
53,Male,Data Scientist,Low,57,Burnout,Asia,Remote
42,Prefer not to say,Designer,High,55,Anxiety,Oceania,Hybrid
33,Male,Data Scientist,Low,33,Depression,South America,Onsite
33,Male,Designer,Low,37,Burnout,North America,Onsite
30,Prefer not to say,Data Scientist,Medium,58,,Europe,Hybrid
51,Male,HR,Low,39,Depression,Oceania,Remote
32,Non-binary,Marketing,Low,35,,North America,Onsite
59,Female,Marketing,Medium,23,,Oceania,Remote
27,Male,Data Scientist,Medium,47,Burnout,South America,Hybrid
38,Female,Data Scientist,Low,38,Depression,Asia,Hybrid
22,Female,Software Engineer,Low,30,,Europe,Onsite
24,Male,Software Engineer,High,39,Anxiety,Europe,Hybrid
53,Female,Data Scientist,High,22,Burnout,Asia,Remote
49,Male,Sales,High,23,Anxiety,Europe,Onsite
25,Male,HR,Medium,47,Burnout,South America,Hybrid
27,Prefer not to say,Marketing,Low,33,Burnout,Africa,Remote
32,Non-binary,Sales,High,48,,Oceania,Hybrid
